0,1
4/25/2017,21582.4498
4/26/2017,21292.624
4/27/2017,21617.4059
4/28/2017,22951.0371
4/29/2017,23467.3816
4/30/2017,22938.2706
5/1/2017,23205.2792
5/2/2017,23246.7388
5/3/2017,23614.2464
5/4/2017,23265.2011
5/5/2017,24468.9937
5/6/2017,24415.8585
5/7/2017,24862.0244
5/8/2017,24481.3196
5/9/2017,25606.8006
5/10/2017,25352.2733
5/11/2017,25792.7606
5/12/2017,26696.7857
5/13/2017,26056.3076
5/14/2017,26882.1696
5/15/2017,27814.0407
5/16/2017,28230.111
5/17/2017,26762.9284
5/18/2017,27740.2141
5/19/2017,28816.636
5/20/2017,29609.4667
5/21/2017,30501.1451
5/22/2017,31382.7051
5/23/2017,30236.4543
5/24/2017,30975.705
5/25/2017,31139.2104
5/26/2017,31197.0515
5/27/2017,32153.7231
5/28/2017,31940.9693
5/29/2017,34015.7294
5/30/2017,36263.7391
5/31/2017,35309.9381
6/1/2017,37244.2449
6/2/2017,36298.9273
6/3/2017,37390.2818
6/4/2017,38378.7011
6/5/2017,39283.0384
6/6/2017,39838.9042
6/7/2017,41466.1245
6/8/2017,41827.9352
6/9/2017,41762.2012
6/10/2017,43934.269
6/11/2017,45025.9063
6/12/2017,44971.345
6/13/2017,46524.8904
6/14/2017,47653.2451
6/15/2017,48524.7456
6/16/2017,49363.4715
6/17/2017,50988.985
6/18/2017,51996.5122
6/19/2017,52568.3389
6/20/2017,53605.3273
6/21/2017,54107.974
6/22/2017,54738.2538
6/23/2017,54340.7602
6/24/2017,55696.7824
6/25/2017,56394.2575
6/26/2017,58414.4698
6/27/2017,58319.7387
6/28/2017,59928.6376
6/29/2017,61553.5382
6/30/2017,61650.5709
7/1/2017,62556.7775
7/2/2017,63113.6089
7/3/2017,64997.08
7/4/2017,66569.3952
7/5/2017,64822.7346
7/6/2017,65978.5137
7/7/2017,67085.5686
7/8/2017,67464.2959
7/9/2017,68072.3545
7/10/2017,69107.6248
7/11/2017,68636.1856
7/12/2017,66929.7884
7/13/2017,67583.3821
7/14/2017,66162.8973
7/15/2017,68590.0251
7/16/2017,70207.4606
7/17/2017,66693.2842
7/18/2017,68408.1739
7/19/2017,71183.4584
7/20/2017,73430.2935
7/21/2017,73178.0557
7/22/2017,72967.3365
7/23/2017,75690.2025
7/24/2017,73612.8357
7/25/2017,77165.6725
7/26/2017,76836.4143
7/27/2017,75616.4916
7/28/2017,77536.4097
7/29/2017,76584.8357
7/30/2017,79028.534
7/31/2017,80870.2609
8/1/2017,80820.0069
8/2/2017,79694.0246
8/3/2017,76659.268
8/4/2017,79754.3216
8/5/2017,78990.8015
8/6/2017,80020.6258
8/7/2017,82348.3479
8/8/2017,83308.9277
8/9/2017,84931.897
8/10/2017,83442.1715
8/11/2017,84627.2607
8/12/2017,87270.9302
8/13/2017,87653.9263
8/14/2017,89584.3061
8/15/2017,90812.4199
8/16/2017,91289.1473
8/17/2017,92534.9297
8/18/2017,91777.3051
8/19/2017,95425.5042
8/20/2017,93281.2322
8/21/2017,95741.8313
8/22/2017,95942.1567
8/23/2017,98296.3711
8/24/2017,97228.3329
8/25/2017,95339.2953
8/26/2017,95944.7226
8/27/2017,95506.9876
8/28/2017,92566.5693
8/29/2017,99235.369
8/30/2017,99678.7102
8/31/2017,97955.4642
9/1/2017,98985.3654
9/2/2017,98883.0465
9/3/2017,98450.1542
9/4/2017,99991.3961
9/5/2017,100474.3339
9/6/2017,99614.2702
9/7/2017,101735.9047
9/8/2017,106728.0408
9/9/2017,104087.0767
9/10/2017,102462.2609
9/11/2017,102521.0502
9/12/2017,108070.1938
9/13/2017,103537.1178
9/14/2017,105590.7742
9/15/2017,109240.2979
9/16/2017,107169.6341
9/17/2017,108004.7306
9/18/2017,105851.5969
9/19/2017,108650.3899
9/20/2017,107391.0713
9/21/2017,109411.54
9/22/2017,108415.5019
9/23/2017,103936.501
9/24/2017,106744.3503
9/25/2017,101530.2447
9/26/2017,102987.1868
9/27/2017,105672.8117
9/28/2017,101865.3038
9/29/2017,97747.1226
9/30/2017,97246.8496
10/1/2017,101856.5841
10/2/2017,101498.7153
10/3/2017,101330.3025
10/4/2017,104322.349
10/5/2017,107720.1602
10/6/2017,102813.1953
10/7/2017,100704.8489
10/8/2017,104067.9114
10/9/2017,104686.6792
10/10/2017,106119.6349
10/11/2017,109279.7021
10/12/2017,105449.0222
10/13/2017,110049.5848
10/14/2017,105135.748
10/15/2017,108556.0976
10/16/2017,112491.5255
10/17/2017,114496.653
10/18/2017,113792.9401
10/19/2017,117973.6768
10/20/2017,117268.4555
10/21/2017,116687.3756
10/22/2017,118870.2012
10/23/2017,117763.0093
10/24/2017,121642.1225
10/25/2017,118684.8641
10/26/2017,114761.8238
10/27/2017,117091.7153
10/28/2017,118629.8189
10/29/2017,117105.7539
10/30/2017,115204.0015
10/31/2017,119297.9707
11/1/2017,120477.0125
11/2/2017,115774.5028
11/3/2017,113706.9239
11/4/2017,111929.8264
11/5/2017,117028.67
11/6/2017,114621.414
11/7/2017,113925.2212
11/8/2017,116144.1465
11/9/2017,114107.822
11/10/2017,115773.7593
11/11/2017,115718.414
11/12/2017,118263.4894
11/13/2017,117469.6839
11/14/2017,114709.874
11/15/2017,115382.9053
11/16/2017,111657.6225
11/17/2017,112630.8165
11/18/2017,111516.8425
11/19/2017,112980.6417
11/20/2017,120188.5528
11/21/2017,118772.9291
11/22/2017,118382.3196
11/23/2017,122161.9842
11/24/2017,124844.7158
11/25/2017,125309.3717
11/26/2017,125187.293
11/27/2017,123438.9985
11/28/2017,121376.5047
11/29/2017,123404.9935
11/30/2017,124830.2891
12/1/2017,125492.702
12/2/2017,125605.2762
12/3/2017,121828.5383
12/4/2017,125869.5928
12/5/2017,123432.1491
12/6/2017,123628.5175
12/7/2017,125209.8857
12/8/2017,127322.6374
12/9/2017,128300.9697
12/10/2017,126733.7869
12/11/2017,128336.6496
12/12/2017,128931.8969
12/13/2017,134096.1365
12/14/2017,137629.7703
12/15/2017,143758.2604
12/16/2017,141945.8652
12/17/2017,142954.4584
12/18/2017,147283.4924
12/19/2017,144785.8066
12/20/2017,143787.1073
12/21/2017,143918.9673
12/22/2017,143237.655
12/23/2017,149570.4924
12/24/2017,148933.7151
12/25/2017,150660.6855
12/26/2017,151469.2196
12/27/2017,152530.5011
12/28/2017,156618.8488
12/29/2017,153605.9851
12/30/2017,154787.985
12/31/2017,156919.1805
1/1/2018,159441.8475
1/2/2018,159057.5377
1/3/2018,158805.4552
1/4/2018,162473.4175
1/5/2018,166391.1687
1/6/2018,163074.7937
1/7/2018,169010.8826
1/8/2018,168775.8944
1/9/2018,170785.6861
1/10/2018,174332.6871
1/11/2018,179701.776
1/12/2018,180394.1239
1/13/2018,181051.4051
1/14/2018,185408.671
1/15/2018,181636.7811
1/16/2018,187122.9824
1/17/2018,191023.8179
1/18/2018,189281.4868
1/19/2018,188933.6732
1/20/2018,196739.0047
1/21/2018,192489.0949
1/22/2018,197018.312
1/23/2018,196608.2455
1/24/2018,201694.5298
